bowler,team1,team2,venue,date,delivery,runs,wicket,byes,legbyes,overs,economy,4w,5w,points,eco_bonus,last_5_wkts,career_wickets,career_eco,venue_wickets
MP Stoinis,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021-04-15,6,15.0,0,0.0,0.0,1.0,15.0,0,0,0,0,1.0,0.6716417910447762,9.524618572911598,0.0
MP Stoinis,Mumbai Indians,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-20,18,20.0,1,0.0,0.0,3.0,6.666666666666667,0,0,27,2,1.0,0.6716417910447762,9.524618572911598,0.6666666666666666
MP Stoinis,Delhi Capitals,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-25,6,12.0,0,0.0,0.0,1.0,12.0,0,0,0,0,0.4,0.6716417910447762,9.524618572911598,0.6666666666666666
MP Stoinis,Royal Challengers Bangalore,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",2021-04-27,7,22.0,0,0.0,0.0,1.1,20.0,0,0,0,0,0.2,0.6716417910447762,9.524618572911598,0.2
MP Stoinis,Kolkata Knight Riders,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",2021-04-29,6,7.0,1,0.0,1.0,1.0,7.0,0,0,25,0,0.4,0.6716417910447762,9.524618572911598,0.2
MP Stoinis,Punjab Kings,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",2021-05-02,6,6.0,0,0.0,0.0,1.0,6.0,0,0,0,0,0.4,0.6716417910447762,9.524618572911598,0.2
MP Stoinis,Sunrisers Hyderabad,Delhi Capitals,Dubai International Cricket Stadium,2021-09-22,7,8.0,0,0.0,1.0,1.1,7.272727272727272,0,0,0,0,0.2,0.6716417910447762,9.524618572911598,0.5714285714285714
MP Stoinis,Lucknow Super Giants,Mumbai Indians,"Brabourne Stadium, Mumbai",2022-04-16,12,13.0,1,0.0,0.0,2.0,6.5,0,0,27,2,0.4,0.6716417910447762,9.524618572911598,0.5
MP Stoinis,Royal Challengers Bangalore,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",2022-04-19,7,13.0,0,0.0,0.0,1.1,11.818181818181817,0,0,0,0,0.4,0.6716417910447762,9.524618572911598,1.5
MP Stoinis,Lucknow Super Giants,Delhi Capitals,"Wankhede Stadium, Mumbai",2022-05-01,7,13.0,0,0.0,0.0,1.1,11.818181818181817,0,0,0,0,0.2,0.6716417910447762,9.524618572911598,0.0
MP Stoinis,Rajasthan Royals,Lucknow Super Giants,"Brabourne Stadium, Mumbai",2022-05-15,6,15.0,0,0.0,0.0,1.0,15.0,0,0,0,0,0.2,0.6716417910447762,9.524618572911598,0.5
MP Stoinis,Lucknow Super Giants,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",2022-05-18,12,23.0,3,0.0,0.0,2.0,11.5,0,0,69,-6,0.8,0.6716417910447762,9.524618572911598,1.5
MR Marsh,Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,2010-04-08,27,34.0,1,0.0,1.0,4.3,7.906976744186047,0,0,25,0,1.0,1.088235294117647,8.481748387344776,1.0
MR Marsh,Kings XI Punjab,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,2010-04-16,24,32.0,0,0.0,0.0,4.0,8.0,0,0,0,0,0.5,1.088235294117647,8.481748387344776,0.0
MR Marsh,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,2010-04-18,12,17.0,1,0.0,0.0,2.0,8.5,0,0,25,0,0.6666666666666666,1.088235294117647,8.481748387344776,1.0
MR Marsh,Pune Warriors,Chennai Super Kings,Dr DY Patil Sports Academy,2011-04-27,6,7.0,0,0.0,2.0,1.0,7.0,0,0,0,0,0.5,1.088235294117647,8.481748387344776,0.0
MR Marsh,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",2011-05-08,24,26.0,2,0.0,1.0,4.0,6.5,0,0,52,2,0.8,1.088235294117647,8.481748387344776,2.0
MR Marsh,Deccan Chargers,Pune Warriors,"Rajiv Gandhi International Stadium, Uppal",2011-05-10,24,25.0,4,0.0,0.0,4.0,6.25,1,0,110,2,1.4,1.088235294117647,8.481748387344776,3.0
MR Marsh,Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,2011-05-16,19,29.0,0,0.0,0.0,3.1,9.35483870967742,0,0,-2,-2,1.4,1.088235294117647,8.481748387344776,0.0
MR Marsh,Delhi Daredevils,Pune Warriors,Feroz Shah Kotla,2011-05-21,13,11.0,1,0.0,0.0,2.1,5.238095238095238,0,0,29,4,1.4,1.088235294117647,8.481748387344776,1.0
MR Marsh,Pune Warriors,Kings XI Punjab,Subrata Roy Sahara Stadium,2013-04-07,21,22.0,0,0.0,0.0,3.3,6.666666666666667,0,0,2,2,1.4,1.088235294117647,8.481748387344776,0.6666666666666666
MR Marsh,Pune Warriors,Rajasthan Royals,Subrata Roy Sahara Stadium,2013-04-11,6,10.0,0,0.0,1.0,1.0,10.0,0,0,0,0,1.0,1.088235294117647,8.481748387344776,0.6666666666666666
MR Marsh,Mumbai Indians,Pune Warriors,Wankhede Stadium,2013-04-13,13,23.0,1,0.0,0.0,2.1,10.952380952380953,0,0,21,-4,0.4,1.088235294117647,8.481748387344776,1.5
MR Marsh,Chennai Super Kings,Pune Warriors,"MA Chidambaram Stadium, Chepauk",2013-04-15,25,34.0,2,0.0,0.0,4.1,8.292682926829269,0,0,50,0,0.8,1.088235294117647,8.481748387344776,2.0
MR Marsh,Pune Warriors,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,2013-04-17,25,25.0,1,0.0,0.0,4.1,6.097560975609756,0,0,27,2,0.8,1.088235294117647,8.481748387344776,1.0
MR Marsh,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,2013-04-23,19,55.0,1,0.0,1.0,3.1,17.741935483870968,0,0,19,-6,1.0,1.088235294117647,8.481748387344776,1.0
MR Marsh,Pune Warriors,Kolkata Knight Riders,Subrata Roy Sahara Stadium,2013-05-09,12,7.0,2,0.0,0.0,2.0,3.5,0,0,56,6,1.4,1.088235294117647,8.481748387344776,0.6666666666666666
MR Marsh,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,2016-04-09,25,20.0,2,0.0,0.0,4.1,4.878048780487806,0,0,56,6,1.6,1.088235294117647,8.481748387344776,1.5
MR Marsh,Gujarat Lions,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,2016-04-14,6,10.0,0,0.0,0.0,1.0,10.0,0,0,0,0,1.2,1.088235294117647,8.481748387344776,0.0
MR Marsh,Sunrisers Hyderabad,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",2016-04-26,24,14.0,2,0.0,0.0,4.0,3.5,0,0,56,6,1.4,1.088235294117647,8.481748387344776,3.0
MR Marsh,Royal Challengers Bangalore,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020-09-21,4,6.0,0,0.0,0.0,0.4,15.0,0,0,0,0,1.2,1.088235294117647,8.481748387344776,0.0
MR Marsh,Delhi Capitals,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",2022-05-05,25,35.0,1,0.0,0.0,4.1,8.536585365853659,0,0,25,0,1.0,1.088235294117647,8.481748387344776,1.0
MR Marsh,Chennai Super Kings,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",2022-05-08,21,31.0,1,0.0,0.0,3.3,9.393939393939394,0,0,23,-2,0.8,1.088235294117647,8.481748387344776,1.5
MR Marsh,Rajasthan Royals,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",2022-05-11,18,25.0,2,0.0,0.0,3.0,8.333333333333334,0,0,50,0,1.2,1.088235294117647,8.481748387344776,1.5
MR Marsh,Delhi Capitals,Mumbai Indians,"Wankhede Stadium, Mumbai",2022-05-21,12,7.0,0,0.0,0.0,2.0,3.5,0,0,6,6,0.8,1.088235294117647,8.481748387344776,0.0
MS Gony,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",2008-04-19,26,40.0,1,0.0,1.0,4.2,9.523809523809524,0,0,23,-2,1.0,0.8863636363636364,8.832051644880723,1.0
MS Gony,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2008-04-23,24,16.0,1,0.0,5.0,4.0,4.0,0,0,31,6,1.0,0.8863636363636364,8.832051644880723,0.8
MS Gony,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2008-04-26,24,39.0,2,0.0,0.0,4.0,9.75,0,0,48,-2,1.3333333333333333,0.8863636363636364,8.832051644880723,0.8
MS Gony,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2008-04-28,24,34.0,3,0.0,0.0,4.0,8.5,0,0,75,0,1.75,0.8863636363636364,8.832051644880723,1.5
MS Gony,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",2008-05-02,25,38.0,1,0.0,0.0,4.1,9.26829268292683,0,0,23,-2,1.6,0.8863636363636364,8.832051644880723,0.8
MS Gony,Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,2008-05-04,18,25.0,0,0.0,1.0,3.0,8.333333333333334,0,0,0,0,1.4,0.8863636363636364,8.832051644880723,0.0
MS Gony,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",2008-05-06,18,15.0,1,0.0,0.0,3.0,5.0,0,0,29,4,1.4,0.8863636363636364,8.832051644880723,0.8
MS Gony,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2008-05-08,25,35.0,1,0.0,1.0,4.1,8.536585365853659,0,0,25,0,1.2,0.8863636363636364,8.832051644880723,1.0
MS Gony,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2008-05-10,24,38.0,1,0.0,0.0,4.0,9.5,0,0,23,-2,0.8,0.8863636363636364,8.832051644880723,0.8
MS Gony,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,2008-05-14,21,28.0,0,0.0,0.0,3.3,8.484848484848484,0,0,0,0,0.6,0.8863636363636364,8.832051644880723,1.3333333333333333
MS Gony,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,2008-05-18,24,17.0,0,0.0,1.0,4.0,4.25,0,0,6,6,0.6,0.8863636363636364,8.832051644880723,0.5
MS Gony,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2008-05-21,25,10.0,2,0.0,2.0,4.1,2.439024390243903,0,0,56,6,0.8,0.8863636363636364,8.832051644880723,0.8
MS Gony,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2008-05-24,18,32.0,0,0.0,0.0,3.0,10.666666666666666,0,0,-4,-4,0.6,0.8863636363636364,8.832051644880723,0.8
MS Gony,Deccan Chargers,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",2008-05-27,24,21.0,1,0.0,2.0,4.0,5.25,0,0,29,4,0.6,0.8863636363636364,8.832051644880723,1.0
MS Gony,Chennai Super Kings,Kings XI Punjab,Wankhede Stadium,2008-05-31,25,13.0,3,0.0,0.0,4.1,3.1707317073170733,0,0,81,6,1.2,0.8863636363636364,8.832051644880723,1.3333333333333333
MS Gony,Chennai Super Kings,Rajasthan Royals,Dr DY Patil Sports Academy,2008-06-01,24,30.0,1,0.0,0.0,4.0,7.5,0,0,25,0,1.4,0.8863636363636364,8.832051644880723,1.0
MS Gony,Chennai Super Kings,Mumbai Indians,Newlands,2009-04-18,25,31.0,2,0.0,0.0,4.1,7.560975609756098,0,0,50,0,1.4,0.8863636363636364,8.832051644880723,2.0
MS Gony,Royal Challengers Bangalore,Chennai Super Kings,St George's Park,2009-04-20,20,22.0,1,0.0,1.0,3.2,6.875,0,0,27,2,1.6,0.8863636363636364,8.832051644880723,1.0
MS Gony,Chennai Super Kings,Delhi Daredevils,Kingsmead,2009-04-23,24,45.0,1,0.0,0.0,4.0,11.25,0,0,19,-6,1.6,0.8863636363636364,8.832051644880723,0.3333333333333333
MS Gony,Chennai Super Kings,Deccan Chargers,Kingsmead,2009-04-27,7,19.0,0,0.0,0.0,1.1,17.27272727272727,0,0,0,0,1.0,0.8863636363636364,8.832051644880723,0.3333333333333333
MS Gony,Chennai Super Kings,Kings XI Punjab,SuperSport Park,2009-05-07,6,19.0,0,0.0,0.0,1.0,19.0,0,0,0,0,0.8,0.8863636363636364,8.832051644880723,0.0
MS Gony,Chennai Super Kings,Kings XI Punjab,Kingsmead,2009-05-20,12,9.0,0,0.0,0.0,2.0,4.5,0,0,6,6,0.4,0.8863636363636364,8.832051644880723,0.3333333333333333
MS Gony,Royal Challengers Bangalore,Chennai Super Kings,New Wanderers Stadium,2009-05-23,12,21.0,1,0.0,0.0,2.0,10.5,0,0,21,-4,0.4,0.8863636363636364,8.832051644880723,1.0
MS Gony,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,2010-03-16,18,33.0,1,0.0,0.0,3.0,11.0,0,0,21,-4,0.4,0.8863636363636364,8.832051644880723,0.5
MS Gony,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2010-03-21,12,20.0,0,0.0,0.0,2.0,10.0,0,0,-2,-2,0.4,0.8863636363636364,8.832051644880723,0.8
MS Gony,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2010-03-31,21,36.0,0,0.0,0.0,3.3,10.90909090909091,0,0,-4,-4,0.4,0.8863636363636364,8.832051644880723,0.8
MS Gony,Deccan Chargers,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",2011-04-14,24,31.0,3,0.0,0.0,4.0,7.75,0,0,75,0,1.0,0.8863636363636364,8.832051644880723,1.0
MS Gony,Deccan Chargers,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2011-04-16,13,34.0,0,0.0,1.0,2.1,16.19047619047619,0,0,-6,-6,0.8,0.8863636363636364,8.832051644880723,1.0
MS Gony,Kochi Tuskers Kerala,Deccan Chargers,Nehru Stadium,2011-04-27,18,19.0,1,0.0,0.0,3.0,6.333333333333333,0,0,27,2,0.8,0.8863636363636364,8.832051644880723,1.0
MS Gony,Deccan Chargers,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2012-04-07,24,53.0,0,0.0,1.0,4.0,13.25,0,0,-6,-6,0.8,0.8863636363636364,8.832051644880723,0.0
MS Gony,Pune Warriors,Deccan Chargers,Subrata Roy Sahara Stadium,2012-04-26,25,26.0,2,0.0,1.0,4.1,6.341463414634147,0,0,52,2,1.2,0.8863636363636364,8.832051644880723,2.0
MS Gony,Deccan Chargers,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",2012-05-10,25,21.0,0,0.0,8.0,4.1,5.121951219512195,0,0,4,4,0.6,0.8863636363636364,8.832051644880723,1.0
MS Gony,Kings XI Punjab,Deccan Chargers,"Punjab Cricket Association Stadium, Mohali",2012-05-13,25,39.0,1,0.0,0.0,4.1,9.51219512195122,0,0,23,-2,0.8,0.8863636363636364,8.832051644880723,1.0
MS Gony,Deccan Chargers,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",2012-05-18,25,25.0,1,0.0,0.0,4.1,6.097560975609756,0,0,27,2,0.8,0.8863636363636364,8.832051644880723,1.0
MS Gony,Deccan Chargers,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",2012-05-20,26,36.0,0,0.0,0.0,4.2,8.571428571428571,0,0,0,0,0.8,0.8863636363636364,8.832051644880723,1.0
MS Gony,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",2013-04-16,26,16.0,1,0.0,0.0,4.2,3.809523809523809,0,0,31,6,0.6,0.8863636363636364,8.832051644880723,1.0
MS Gony,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2013-04-19,24,24.0,2,4.0,1.0,4.0,6.0,0,0,52,2,1.0,0.8863636363636364,8.832051644880723,1.0
MS Gony,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",2013-04-21,24,32.0,1,0.0,0.0,4.0,8.0,0,0,25,0,1.0,0.8863636363636364,8.832051644880723,1.0
MS Gony,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,2013-04-29,25,41.0,1,0.0,0.0,4.1,10.0,0,0,23,-2,1.0,0.8863636363636364,8.832051644880723,1.3333333333333333
MS Gony,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2013-05-02,12,29.0,0,0.0,0.0,2.0,14.5,0,0,-6,-6,1.0,0.8863636363636364,8.832051644880723,0.8
MS Gony,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2013-05-06,24,41.0,2,0.0,0.0,4.0,10.25,0,0,46,-4,1.2,0.8863636363636364,8.832051644880723,1.0
MS Gony,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",2013-05-09,12,22.0,0,0.0,0.0,2.0,11.0,0,0,-4,-4,0.8,0.8863636363636364,8.832051644880723,1.0
MS Gony,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,2013-05-14,27,44.0,0,0.0,0.0,4.3,10.232558139534884,0,0,-4,-4,0.6,0.8863636363636364,8.832051644880723,1.5
MS Gony,Gujarat Lions,Kolkata Knight Riders,Saurashtra Cricket Association Stadium,2017-04-07,15,29.0,0,0.0,0.0,2.3,12.608695652173914,0,0,-6,-6,0.4,0.8863636363636364,8.832051644880723,0.0
Mandeep Singh,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,2019-03-27,6,18.0,0,0.0,0.0,1.0,18.0,0,0,0,0,0.0,0.0,13.0,0.0
Mandeep Singh,Kings XI Punjab,Rajasthan Royals,Punjab Cricket Association IS Bindra Stadium,2019-04-16,6,8.0,0,0.0,0.0,1.0,8.0,0,0,0,0,0.0,0.0,13.0,0.0
Mashrafe Mortaza,Deccan Chargers,Kolkata Knight Riders,New Wanderers Stadium,2009-05-16,26,50.0,0,0.0,1.0,4.2,11.904761904761903,0,0,-6,-6,0.0,0.0,11.904761904761903,0.0
Mohammad Asif,Deccan Chargers,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",2008-04-22,24,19.0,2,0.0,1.0,4.0,4.75,0,0,56,6,2.0,1.125,8.808180894308943,2.0
Mohammad Asif,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",2008-04-27,24,37.0,2,0.0,1.0,4.0,9.25,0,0,48,-2,2.0,1.125,8.808180894308943,2.0
Mohammad Asif,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,2008-04-30,24,42.0,0,0.0,7.0,4.0,10.5,0,0,-4,-4,1.3333333333333333,1.125,8.808180894308943,0.3333333333333333
Mohammad Asif,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",2008-05-02,25,33.0,1,0.0,0.0,4.1,8.048780487804878,0,0,25,0,1.25,1.125,8.808180894308943,1.0
Mohammad Asif,Mumbai Indians,Delhi Daredevils,Dr DY Patil Sports Academy,2008-05-04,27,43.0,1,0.0,0.0,4.3,10.0,0,0,23,-2,1.2,1.125,8.808180894308943,1.0
Mohammad Asif,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2008-05-08,24,33.0,1,1.0,1.0,4.0,8.25,0,0,25,0,1.0,1.125,8.808180894308943,0.3333333333333333
Mohammad Asif,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,2008-05-15,26,49.0,0,0.0,0.0,4.2,11.666666666666666,0,0,-6,-6,0.6,1.125,8.808180894308943,0.3333333333333333
Mohammad Asif,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,2008-05-30,24,32.0,2,0.0,0.0,4.0,8.0,0,0,50,0,1.0,1.125,8.808180894308943,2.0
Mohammad Hafeez,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2008-04-20,24,7.0,1,0.0,3.0,4.0,1.75,0,0,31,6,1.0,0.5,7.056547619047619,0.5
Mohammad Hafeez,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2008-04-26,13,15.0,0,0.0,0.0,2.1,7.142857142857142,0,0,0,0,0.5,0.5,7.056547619047619,0.0
Mohammad Hafeez,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2008-04-29,7,11.0,0,0.0,0.0,1.1,10.0,0,0,0,0,0.3333333333333333,0.5,7.056547619047619,0.5
Mohammad Hafeez,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",2008-05-03,18,28.0,1,0.0,0.0,3.0,9.333333333333334,0,0,23,-2,0.5,0.5,7.056547619047619,1.0
Mohammad Nabi,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2017-04-17,24,28.0,1,0.0,0.0,4.0,7.0,0,0,25,0,1.0,0.6521739130434783,8.39840956145304,1.0
Mohammad Nabi,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2017-05-08,24,13.0,1,0.0,0.0,4.0,3.25,0,0,31,6,1.0,0.6521739130434783,8.39840956145304,1.0
Mohammad Nabi,Gujarat Lions,Sunrisers Hyderabad,Green Park,2017-05-13,18,17.0,0,0.0,1.0,3.0,5.666666666666667,0,0,4,4,0.6666666666666666,0.6521739130434783,8.39840956145304,0.0
Mohammad Nabi,Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,2018-04-24,18,23.0,1,0.0,0.0,3.0,7.666666666666667,0,0,25,0,0.75,0.6521739130434783,8.39840956145304,1.0
Mohammad Nabi,Sunrisers Hyderabad,Kings XI Punjab,Rajiv Gandhi International Stadium,2018-04-26,12,24.0,0,0.0,0.0,2.0,12.0,0,0,-6,-6,0.6,0.6521739130434783,8.39840956145304,1.25
Mohammad Nabi,Sunrisers Hyderabad,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,2019-03-31,24,11.0,4,4.0,0.0,4.0,2.75,1,0,114,6,1.2,0.6521739130434783,8.39840956145304,1.25
Mohammad Nabi,Delhi Capitals,Sunrisers Hyderabad,Arun Jaitley Stadium,2019-04-04,24,21.0,2,0.0,2.0,4.0,5.25,0,0,54,4,1.4,0.6521739130434783,8.39840956145304,2.0
Mohammad Nabi,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2019-04-06,24,13.0,1,0.0,0.0,4.0,3.25,0,0,31,6,1.6,0.6521739130434783,8.39840956145304,1.25
Mohammad Nabi,Sunrisers Hyderabad,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,2019-04-08,23,42.0,0,0.0,1.0,3.5,12.0,0,0,-6,-6,1.4,0.6521739130434783,8.39840956145304,0.0
Mohammad Nabi,Sunrisers Hyderabad,Kings XI Punjab,Rajiv Gandhi International Stadium,2019-04-29,18,28.0,0,0.0,0.0,3.0,9.333333333333334,0,0,-2,-2,1.4,0.6521739130434783,8.39840956145304,1.25
Mohammad Nabi,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,2019-05-02,24,24.0,1,0.0,0.0,4.0,6.0,0,0,27,2,0.8,0.6521739130434783,8.39840956145304,1.0
Mohammad Nabi,Sunrisers Hyderabad,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2019-05-04,14,26.0,0,0.0,0.0,2.2,11.818181818181817,0,0,-6,-6,0.4,0.6521739130434783,8.39840956145304,0.0
Mohammad Nabi,Sunrisers Hyderabad,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2019-05-08,24,29.0,0,0.0,0.0,4.0,7.25,0,0,0,0,0.2,0.6521739130434783,8.39840956145304,0.0
Mohammad Nabi,Sunrisers Hyderabad,Kolkata Knight Riders,Sheikh Zayed Stadium,2020-09-26,26,20.0,0,0.0,1.0,4.2,4.761904761904762,0,0,6,6,0.2,0.6521739130434783,8.39840956145304,0.0
Mohammad Nabi,Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021-04-11,24,32.0,2,0.0,0.0,4.0,8.0,0,0,50,0,0.6,0.6521739130434783,8.39840956145304,2.0
Mohammad Nabi,Rajasthan Royals,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",2021-05-02,6,21.0,0,0.0,0.0,1.0,21.0,0,0,0,0,0.4,0.6521739130434783,8.39840956145304,0.5
Mohammad Nabi,Mumbai Indians,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",2021-10-08,18,33.0,0,0.0,0.0,3.0,11.0,0,0,-4,-4,0.4,0.6521739130434783,8.39840956145304,0.0
Mohammed Shami,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,2013-04-08,18,26.0,0,0.0,1.0,3.0,8.666666666666666,0,0,0,0,0.0,1.264957264957265,8.159991887194783,0.6666666666666666
Mohammed Shami,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2013-04-28,13,19.0,0,0.0,0.0,2.1,9.047619047619047,0,0,-2,-2,0.0,1.264957264957265,8.159991887194783,0.0
Mohammed Shami,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2013-05-19,26,26.0,1,0.0,0.0,4.2,6.19047619047619,0,0,27,2,0.3333333333333333,1.264957264957265,8.159991887194783,1.0
Mohammed Shami,Delhi Daredevils,Royal Challengers Bangalore,Sharjah Cricket Stadium,2014-04-17,26,28.0,1,0.0,0.0,4.2,6.666666666666666,0,0,27,2,0.5,1.264957264957265,8.159991887194783,2.2857142857142856
Mohammed Shami,Kolkata Knight Riders,Delhi Daredevils,Dubai International Cricket Stadium,2014-04-19,29,24.0,1,0.0,1.0,4.5,5.333333333333333,0,0,29,4,0.6,1.264957264957265,8.159991887194783,1.5
Mohammed Shami,Chennai Super Kings,Delhi Daredevils,Sheikh Zayed Stadium,2014-04-21,25,44.0,2,0.0,0.0,4.1,10.731707317073171,0,0,46,-4,1.0,1.264957264957265,8.159991887194783,1.0
Mohammed Shami,Sunrisers Hyderabad,Delhi Daredevils,Dubai International Cricket Stadium,2014-04-25,25,35.0,0,0.0,2.0,4.1,8.536585365853659,0,0,0,0,1.0,1.264957264957265,8.159991887194783,1.5
Mohammed Shami,Delhi Daredevils,Mumbai Indians,Sharjah Cricket Stadium,2014-04-27,24,36.0,2,0.0,1.0,4.0,9.0,0,0,50,0,1.2,1.264957264957265,8.159991887194783,2.2857142857142856
Mohammed Shami,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2014-05-03,24,22.0,1,0.0,0.0,4.0,5.5,0,0,29,4,1.2,1.264957264957265,8.159991887194783,0.6428571428571429
Mohammed Shami,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2014-05-05,25,41.0,0,0.0,1.0,4.1,10.0,0,0,-2,-2,1.0,1.264957264957265,8.159991887194783,0.6428571428571429
Mohammed Shami,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,2014-05-07,24,23.0,0,0.0,0.0,4.0,5.75,0,0,4,4,0.6,1.264957264957265,8.159991887194783,0.6428571428571429
Mohammed Shami,Delhi Daredevils,Sunrisers Hyderabad,Feroz Shah Kotla,2014-05-10,6,5.0,0,4.0,0.0,1.0,5.0,0,0,0,0,0.6,1.264957264957265,8.159991887194783,0.6428571428571429
Mohammed Shami,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,2014-05-13,25,30.0,1,0.0,0.0,4.1,7.317073170731708,0,0,25,0,0.4,1.264957264957265,8.159991887194783,2.0
